customerID,tenure,MonthlyCharges,ChurnRisk,ChurnProbability
6516-NKQBO,38,81.0,0,0.17380676
8672-OAUPW,51,47.85,1,0.9373663
8207-DMRVL,72,114.55,0,0.14394403
3419-SNJJD,65,105.25,1,0.9872092
6543-CPZMK,9,29.95,1,0.90530026
4765-OXPPD,9,65.0,1,0.9830746
2804-ETQDK,66,20.55,0,0.16323856
6689-VRRTK,44,109.8,1,0.89453524
7138-GIRSH,50,69.5,0,0.40580916
9396-ZSFLL,15,48.85,1,0.9635446
6464-KEXXH,8,25.25,1,0.96908915
7134-MJPDY,66,102.85,1,0.9231837
5240-CAOYT,57,87.55,1,0.97871816
4059-IIEBK,7,78.55,1,0.97343653
4881-JVQOD,10,34.55,1,0.98381895
0516-UXRMT,62,92.05,1,0.63553077
4851-BQDNX,40,85.05,1,0.7947052
5148-HKFIR,20,19.7,0,0.16323856
1009-IRMNA,7,20.0,1,0.98833627
3003-CMDUU,25,95.15,1,0.93720764
5016-IBERQ,23,84.25,1,0.9523744
6797-UCJHZ,66,104.6,1,0.9633012
2469-DTSGX,72,111.65,0,0.24582174
4554-YGZIH,49,90.05,1,0.98139805
5099-BAILX,43,110.75,1,0.9744106
9931-KGHOA,46,55.0,1,0.9900738
1775-KWJKQ,72,89.85,0,0.15724404
7665-VIGUD,10,20.35,1,0.92471707
9411-TPQQV,40,54.55,1,0.93795574
7207-RMRDB,65,105.5,1,0.8652262
7954-MLBUN,31,99.45,0,0.36732388
2077-DDHJK,68,70.9,0,0.16705137
4913-EHYUI,56,104.55,1,0.91018075
0195-IESCP,10,85.25,1,0.85996425
9574-BOSMD,68,25.4,0,0.20911789
4580-TMHJU,43,56.15,1,0.9716769
0970-ETWGE,1,89.55,1,0.89762115
4908-XAXAY,49,89.85,1,0.96259826
8404-VLQFB,15,25.25,1,0.92245656
1626-ERCMM,20,94.55,1,0.85288155
0887-HJGAR,1,45.7,1,0.9350587
2391-IPLOP,50,69.65,1,0.7865175
5644-PDMZC,2,89.5,1,0.9523744
3509-GWQGF,24,70.0,1,0.9850187
9576-ANLXO,3,69.55,1,0.9792311
2024-BASKD,1,74.6,1,0.9082823
5845-BZZIB,35,20.1,0,0.16323856
1140-UKVZG,17,24.8,1,0.9712971
4160-AMJTL,8,19.65,1,0.9744598
5183-SNMJQ,10,95.1,1,0.9659254
8100-PNJMH,68,88.85,0,0.09888332
7838-LAZFO,45,78.8,1,0.95614904
4464-JCOLN,2,19.85,1,0.92471707
2085-JVGAD,37,20.35,1,0.98833627
5650-VDUDS,4,24.25,1,0.90799767
8095-WANWK,10,45.25,1,0.9705358
3030-ZKIWL,1,20.05,1,0.97885895
9565-FLVCG,65,69.55,0,0.09240254
8755-OGKNA,57,19.5,0,0.2296556
2800-VEQXM,3,74.75,1,0.88443696
7538-GWHML,2,69.65,1,0.9614219
5533-RJFTJ,49,30.2,1,0.98381895
3859-CVCET,4,45.65,1,0.9705358
0214-JHPFW,70,57.8,0,0.40265554
5642-MHDQT,53,19.85,1,0.9557722
3088-FVYWK,53,25.55,0,0.20397538
3276-HDUEG,1,75.05,1,0.888221
9092-GDZKO,22,24.85,1,0.9696863
0823-HSCDJ,52,49.15,1,0.89700174
3729-OWRVL,65,110.35,0,0.0525425
2324-AALNO,48,24.55,1,0.9532971
0822-GAVAP,2,34.7,1,0.90799767
5760-IFJOZ,3,107.95,1,0.94969213
2826-UWHIS,45,81.4,1,0.98554206
1448-PWKYE,1,80.0,1,0.9699223
7501-IWUNG,61,73.8,0,0.3890782
4957-TREIR,3,64.4,1,0.98012275
7251-LJBQN,40,103.75,1,0.9231837
8040-MNRTF,1,71.1,1,0.9699223
1536-HBSWP,1,49.9,1,0.9629876
5313-FPXWG,51,24.6,1,0.95041317
0067-DKWBL,2,49.25,1,0.91445166
0946-FKYTX,52,30.1,1,0.89830035
5076-YVXCM,51,83.4,1,0.98554206
8262-COGGB,1,20.45,1,0.9421188
6663-JOCQO,31,75.25,1,0.93685395
9620-QJREV,47,20.55,1,0.9626155
2276-YDAVZ,3,75.1,1,0.9512381
2682-KEVRP,22,20.05,1,0.89317876
2480-JZOSN,1,20.65,1,0.9421188
0078-XZMHT,72,85.15,0,0.33069012
5896-NPFWW,3,50.15,1,0.91754293
9978-HYCIN,47,84.95,1,0.9145944
8338-QIUNR,72,66.5,0,0.10550639
1525-LNLOJ,66,63.3,0,0.3617349
9450-TRJUU,35,83.15,1,0.94969213
1766-GKNMI,29,84.9,1,0.85996425
6942-LBFDP,2,20.55,1,0.93061644
1456-TWCGB,4,49.25,1,0.9705358
7133-VBDCG,25,79.85,1,0.98061025
7596-ZYWBB,65,59.6,0,0.09585422
8329-UTMVM,27,104.65,1,0.9449938
3014-WJKSM,29,75.3,1,0.9604926
3347-YJZZE,29,80.1,1,0.98366034
1029-QFBEN,1,19.55,1,0.97885895
7929-DMBCV,20,81.0,1,0.93256646
9661-JALZV,58,24.7,0,0.16297373
5433-KYGHE,14,86.0,1,0.89484364
4312-KFRXN,72,25.4,0,0.14750312
5575-TPIZQ,46,89.15,1,0.9408424
0114-IGABW,71,58.25,0,0.40265554
9944-AEXBM,32,85.65,1,0.9742484
1853-ARAAQ,26,50.35,1,0.96869445
6952-OMNWB,68,80.35,1,0.9512381
4697-LUPSU,2,20.2,1,0.92471707
8434-VGEQQ,61,20.55,0,0.22415116
4952-YSOGZ,4,85.95,1,0.85996425
1589-AGTLK,3,45.35,1,0.91754293
5244-IRFIH,33,94.5,1,0.85288155
6549-YMFAW,9,21.25,1,0.93061644
4950-HKQTE,22,26.25,0,0.14750312
6786-OBWQR,5,80.85,1,0.8920071
2684-EIWEO,30,91.7,1,0.9854283
2753-JMMCV,65,74.2,0,0.25383687
6439-GTPCA,45,87.25,1,0.91733336
6621-YOBKI,5,20.35,1,0.9744598
1216-JWVUX,25,75.5,1,0.8811393
7564-GHCVB,72,79.05,0,0.17654328
1173-NOEYG,27,90.15,1,0.98554206
7595-EHCDL,32,50.6,1,0.9851944
6647-ZEDXT,30,110.45,1,0.9566781
2521-NPUZR,70,101.0,0,0.1754738
1307-TVUFB,42,79.35,1,0.97343653
7503-MIOGA,72,89.85,0,0.16080944
4381-MHQDC,47,65.0,0,0.07376966
6923-JHPMP,2,80.45,1,0.85745573
5138-WVKYJ,10,98.55,1,0.95131284
4018-PPNDW,61,24.1,0,0.11619615
1635-FJFCC,5,44.05,1,0.97248816
2499-AJYUA,72,110.8,0,0.22674894
6919-ELBGL,72,114.95,0,0.11146365
3966-HRMZA,3,75.05,1,0.9614219
6425-JWTDV,48,19.25,0,0.16323856
8405-IGQFX,63,90.05,1,0.8630591
8224-IVVPA,27,56.7,1,0.91192514
9477-LGWQI,70,80.15,0,0.14767899
1410-RSCMR,7,71.35,1,0.98279285
0139-IVFJG,2,90.35,1,0.96181226
6683-VLCTZ,20,98.55,1,0.85288155
5730-DBDSI,66,19.7,0,0.2296556
0030-FNXPP,3,19.85,1,0.9744598
2189-WWOEW,15,85.9,1,0.9785729
5684-FJVYR,72,90.35,0,0.118818246
4013-GUXND,1,20.8,1,0.97885895
1894-IGFSG,22,89.25,1,0.9641534
7379-POKDZ,3,70.3,1,0.88443696
1266-NZYUI,72,66.85,0,0.17146349
7969-FFOWG,65,19.9,0,0.16323856
4718-DHSMV,11,35.8,1,0.9113395
5175-WLYXL,22,78.85,1,0.8560817
7817-OMJNA,14,20.4,1,0.958358
8728-SKJLR,41,74.25,1,0.93256646
3137-NYQQI,17,64.8,1,0.9274019
7706-DZNKK,11,20.45,1,0.9730215
0236-HFWSV,15,93.35,1,0.85288155
3900-AQPHZ,1,19.9,1,0.97885895
5842-POCOP,5,88.9,1,0.85745573
2037-XJFUP,33,95.8,1,0.8927358
8823-RLPWL,72,110.65,0,0.10021583
9505-SQFSW,3,40.3,1,0.9669038
7314-OXENN,2,82.0,1,0.8560817
3758-CKOQL,59,107.0,1,0.87909025
0322-CHQRU,2,45.35,1,0.9705358
5676-CFLYY,71,73.35,0,0.24875997
7521-AFHAB,5,44.8,1,0.9705358
0285-INHLN,27,54.75,1,0.9760376
4678-DVQEO,1,52.2,1,0.9629876
5125-CNDSP,63,40.6,1,0.8734271
0691-IFBQW,46,110.0,1,0.80182856
4992-LTJNE,72,55.3,0,0.19709791
2202-OUTMO,34,60.85,1,0.98828596
0810-BDHAW,24,78.4,1,0.921877
0229-LFJAF,72,69.65,0,0.17146349
7131-ZQZNK,60,59.85,0,0.17581026
3442-ZHHCC,68,76.9,1,0.92748815
5726-CVNYA,8,19.85,0,0.12909752
9871-ELEYA,34,67.65,0,0.18245956
4257-GAESD,6,45.0,1,0.98702556
5173-WXOQV,2,64.2,1,0.95116365
2040-OBMLJ,31,81.7,1,0.90944135
6286-ZHAOK,20,25.55,1,0.98210514
3807-XHCJH,1,20.0,1,0.97885895
3009-JWMPU,62,96.75,1,0.8806923
5671-RQRLP,70,75.65,0,0.25417992
1450-GALXR,10,98.5,1,0.9229363
8859-AXJZP,39,23.8,0,0.11619615
3174-AKMAS,46,64.2,0,0.2599701
3138-BKYAV,6,85.35,1,0.87497175
9926-PJHDQ,72,76.8,0,0.41115597
7382-DFJTU,18,55.2,1,0.9912486
2798-NYLMZ,71,108.55,0,0.07589531
4289-DTDKW,40,101.3,1,0.8488372
1820-TQVEV,1,69.55,1,0.9082823
2239-JALAW,58,103.25,1,0.95331603
4853-RULSV,70,104.0,0,0.07589531
8098-TDCBU,42,25.25,0,0.14750312
3551-GAEGL,34,30.4,1,0.91242653
4785-NKHCX,5,20.05,1,0.98833627
3196-NVXLZ,25,84.6,1,0.8688998
6275-YDUVO,2,86.2,1,0.88443696
0036-IHMOT,55,103.7,1,0.95679396
0115-TFERT,21,111.2,1,0.9102893
4178-EGMON,70,88.0,0,0.08111727
4220-TINQT,61,106.35,1,0.9229363
5318-YKDPV,43,79.15,0,0.12745166
7975-TZMLR,47,103.1,1,0.87730247
0295-QVKPB,5,63.95,1,0.97547466
4335-BSMJS,62,25.8,0,0.16297373
2311-QYMUQ,16,89.45,1,0.9601355
3643-AHCFP,7,95.6,1,0.97130144
9146-JRIOX,14,25.55,1,0.9712971
3104-OWCGK,60,90.95,1,0.87674063
5337-IIWKZ,34,44.85,1,0.9420174
9101-BWFSS,50,108.55,1,0.89024085
9650-VBUOG,38,25.05,0,0.20397538
3487-EARAT,70,74.1,1,0.9612015
2672-TGEFF,37,88.8,1,0.8652262
9231-ZJYAM,4,78.85,1,0.8920071
4250-WAROZ,60,93.25,1,0.81403285
8184-WMOFI,62,71.4,1,0.9612015
6982-SSHFK,1,44.4,1,0.97707593
6092-QZVPP,36,79.2,1,0.98012275
4625-LAMOB,44,20.4,0,0.22415116
0727-BMPLR,55,100.0,1,0.89405864
0392-BZIUW,72,105.0,0,0.10021583
1038-ZAGBI,12,19.8,1,0.958358
6549-NNDYT,13,30.85,1,0.98585594
3027-ZTDHO,1,89.9,1,0.89762115
0422-OHQHQ,15,20.55,1,0.92471707
6916-HIJSE,65,84.85,0,0.20323375
2316-ESMLS,12,33.15,1,0.9108726
9778-OGKQZ,72,92.0,0,0.09888332
7408-OFWXJ,72,89.8,0,0.17581026
6007-TCTST,72,115.8,0,0.12542893
2252-NKNSI,52,85.15,0,0.06898519
8713-IGZSO,2,24.85,1,0.9712971
7905-TVXTA,5,64.35,1,0.95447123
7695-PKLCZ,68,20.5,0,0.22415116
2382-BCKQJ,62,100.15,1,0.89405864
8374-UULRV,72,86.05,0,0.15724404
2207-NHRJK,1,50.8,1,0.97707593
3224-DFQNQ,66,89.0,1,0.7775525
5275-PMFUT,72,64.8,0,0.09888332
4795-UXVCJ,26,19.8,1,0.9626155
9777-IQHWP,64,93.4,0,0.18767716
0947-MUGVO,20,73.65,1,0.8811393
9944-HKVVB,3,95.1,1,0.8888982
4124-MMETB,22,94.65,1,0.9458044
3671-SHRSP,4,80.6,1,0.93256646
0979-MOZQI,62,39.0,0,0.3143553
2732-ISEZX,5,20.5,1,0.93061644
3313-QKNKB,59,85.55,1,0.93493
0323-XWWTN,3,26.4,0,0.11619615
1937-OTUKY,72,98.2,0,0.117454
1573-LGXBA,57,97.55,1,0.9317231
1764-VUUMT,66,19.95,0,0.22415116
5073-WXOYN,60,50.8,1,0.90873027
4713-ZBURT,45,99.7,0,0.38895312
3050-GBUSH,3,34.8,1,0.96869445
0207-MDKNV,15,105.1,1,0.9793506
7876-AEHIG,51,60.15,1,0.9509409
7945-HLKEA,60,64.75,1,0.82206535
9342-VNIMQ,33,54.65,1,0.98157734
9851-KIELU,10,110.1,1,0.9119541
3523-BRGUW,26,19.3,1,0.9626155
3908-BLSYF,6,83.9,1,0.9614219
3199-NPKCN,67,111.25,1,0.78550756
5170-PTRKA,49,35.8,1,0.8433742
4661-NJEUX,1,20.05,1,0.9421188
2123-AGEEN,7,84.35,1,0.8920071
1258-YMZNM,27,110.5,1,0.9181787
0048-LUMLS,37,91.2,1,0.962807
7549-MYGPK,63,100.55,1,0.82530385
5898-IGSLP,31,89.3,1,0.97498477
3804-RVTGV,50,103.85,1,0.9703995
6259-WJQLC,32,81.1,1,0.9512381
9227-LUNBG,1,24.6,1,0.9742286
7997-EASSD,63,81.2,1,0.8453303
0730-KOAVE,30,94.3,1,0.9451155
8975-SKGRX,71,116.1,0,0.11146365
0678-RLHVP,53,105.55,0,0.2871986
4315-MURBD,12,98.9,1,0.98476464
2267-FPIMA,50,94.4,1,0.9451155
1051-GEJLJ,2,19.5,1,0.9744598
9734-YWGEX,9,98.3,1,0.98180455
2719-BDAQO,17,93.85,1,0.956579
5285-MVEHD,56,105.6,1,0.9186348
0379-DJQHR,67,81.35,0,0.19970708
0781-LKXBR,9,100.5,1,0.85288155
5543-QDCRY,4,56.4,1,0.91021085
0297-RBCSG,19,65.35,1,0.9662371
4694-PHWFW,8,19.95,1,0.9744598
0835-JKADZ,71,111.25,0,0.16528076
1907-UBQFC,10,72.85,1,0.8811393
7508-SMHXL,15,89.0,1,0.98180455
3865-YIOTT,72,106.1,1,0.91018075
5993-BQHEA,12,20.05,1,0.9626155
6024-RUGGH,72,25.2,0,0.21700123
6513-EECDB,1,73.55,1,0.888221
3956-CJUST,23,75.4,1,0.9812072
4079-WWQQQ,72,65.55,0,0.14355145
6103-BOCOU,26,80.7,1,0.85996425
5149-TGWDZ,21,104.55,1,0.8857648
7471-WNSUF,60,24.15,1,0.9532971
8942-DBMHZ,12,20.45,1,0.9744598
4301-VVZKA,16,75.4,1,0.85996425
9199-PWQVC,63,79.7,1,0.9266025
4824-GUCBY,22,81.7,1,0.95891
5393-HJZSM,32,76.3,1,0.9927073
7074-IEVOJ,3,79.4,1,0.8560817
9625-QSTYE,13,81.15,1,0.8811393
0862-PRCBS,68,103.75,0,0.22674894
8812-ZRHFP,30,86.45,1,0.94185996
5146-CBVOE,16,75.1,1,0.98836577
0454-OKRCT,33,80.6,0,0.38425973
5787-KXGIY,72,19.3,0,0.22415116
4750-ZRXIU,4,84.6,1,0.85996425
4198-VFOEA,12,33.6,1,0.70881146
6630-UJZMY,4,83.25,1,0.8688998
6400-BWQKW,6,79.05,1,0.8188096
2692-AQCPF,65,108.05,1,0.9208927
0347-UBKUZ,15,19.9,1,0.9744598
0835-DUUIQ,24,21.05,1,0.958358
0811-GSDTP,13,30.15,1,0.9669038
7567-ECMCM,24,79.85,1,0.9604926
6115-ZTBFQ,72,65.5,0,0.1804036
6353-BRMMA,54,104.1,1,0.9749112
6680-WKXRZ,3,74.4,1,0.98554206
6231-WFGFH,4,20.5,1,0.93061644
9904-EHEVJ,32,91.35,1,0.8688998
7028-DVOIQ,35,99.05,1,0.85288155
6169-PPETC,35,20.5,0,0.2296556
4208-UFFGW,2,44.95,1,0.9705358
8584-KMVXD,8,75.6,1,0.9614219
8467-WYNSR,22,55.1,1,0.9830746
0851-DFJKB,15,58.95,1,0.9830746
5382-SOYZL,22,95.1,1,0.85288155
9448-REEVD,1,44.7,1,0.9938788
3261-CQXOL,71,25.45,0,0.20911789
8388-FYNPZ,4,56.75,1,0.9685979
4002-BQWPQ,25,81.75,1,0.99178517
5651-YLPRD,32,86.1,1,0.8888982
2826-DXLQO,7,29.8,1,0.9900738
4378-BZYFP,17,20.5,1,0.89317876
9489-UTFKA,8,60.9,1,0.989805
4849-PYRLQ,56,73.25,0,0.18234792
9117-SHLZX,1,45.7,1,0.9350587
9889-TMAHG,8,100.3,1,0.9893216
4541-RMRLG,7,19.25,1,0.9744598
7764-BDPEE,3,20.85,1,0.9744598
3429-IFLEM,71,77.35,0,0.18245956
3158-MOERK,2,96.0,1,0.8688998
7294-TMAOP,1,90.55,1,0.9702737
5002-GCQFH,49,93.85,1,0.97141975
0556-FJEGU,58,70.1,0,0.38152695
8919-FYFQZ,44,30.35,1,0.90530026
0604-THJFP,59,75.95,0,0.27461073
2834-JRTUA,71,108.05,0,0.0525425
5875-YPQFJ,1,69.9,1,0.9082823
5879-SESNB,11,75.25,1,0.9523744
6646-QVXLR,62,103.75,1,0.87730247
6461-PPAXN,35,54.95,1,0.9046067
3318-ISQFQ,20,19.5,1,0.9840964
1106-HRLKZ,40,19.6,0,0.16323856
2483-XSSMZ,39,47.85,1,0.7870461
8603-IJWDN,1,86.6,1,0.888221
8165-ZJRNM,72,23.75,0,0.20911789
9369-XFEHK,33,80.6,1,0.97343653
2604-XVDAM,12,43.8,1,0.99117273
3717-OFRTN,1,19.75,1,0.993782
9046-JBFWA,27,19.15,1,0.9744598
3280-NMUVX,34,19.6,1,0.9626155
1206-EHBDD,56,80.3,0,0.19466925
8361-LBRDI,58,24.35,0,0.20397538
4883-KCPZJ,22,25.25,0,0.20397538
9108-EQPNQ,10,26.1,0,0.20397538
7277-KAMWT,13,20.0,0,0.22415116
3842-IYKUE,35,85.3,1,0.98566586
6641-XRPSU,34,70.0,1,0.9604926
1374-DMZUI,4,94.3,1,0.8688998
2545-LXYVJ,72,20.7,0,0.2296556
3234-VKACU,2,70.3,1,0.98189205
8357-EQXFO,7,95.35,1,0.8920071
1989-PRJHP,27,75.5,1,0.85996425
8120-JDCAM,4,69.55,1,0.88443696
8917-FAEMR,37,19.85,0,0.16323856
7047-YXDMZ,21,20.0,1,0.9744598
2858-EIMXH,53,95.85,1,0.9345773
9524-EGPJC,18,90.1,1,0.91733336
6993-OHLXR,2,68.95,1,0.9614219
8818-XYFCQ,32,99.55,1,0.9408424
6419-ZTTLE,23,20.75,1,0.89317876
0929-HYQEW,3,50.15,1,0.91445166
6614-YOLAC,71,58.65,0,0.12590244
7426-RHZGU,9,95.9,1,0.97999704
4065-JJAVA,1,49.5,1,0.97707593
4695-VADHF,18,57.45,1,0.9705358
3863-IUBJR,12,53.65,1,0.97452015
7649-SIJJF,71,80.1,0,0.07904417
9361-YNQWJ,64,24.4,1,0.95041317
3748-FVMZZ,4,40.05,1,0.94690365
9391-TTOYH,23,19.5,1,0.93061644
1452-XRSJV,39,51.05,1,0.9901748
3422-WJOYD,28,54.35,1,0.8389447
8242-SOQUO,5,84.7,1,0.8888982
7460-ITWWP,45,86.1,1,0.88443696
7147-AYBAA,37,70.35,1,0.88443696
7868-TMWMZ,60,110.0,0,0.16030224
4822-RVYBB,8,100.6,1,0.85288155
6732-FZUGP,47,94.9,1,0.9002025
8436-BJUMM,26,83.75,1,0.85288155
4184-TJFAN,3,88.3,1,0.9243859
8329-GWVPJ,50,69.75,1,0.9792311
1352-VHKAJ,27,71.6,1,0.9890527
4145-UQXUQ,8,92.1,1,0.8920071
2632-TACXW,62,23.65,0,0.20911789
8146-QQKZH,71,81.85,0,0.1988302
1767-CJKBA,66,25.1,0,0.14750312
6445-TNRXS,68,114.7,0,0.11146365
4581-LNWUM,13,49.15,1,0.9681809
4869-EPIUS,56,80.9,1,0.898129
9948-YPTDG,38,79.45,1,0.8535155
1236-WFCDV,14,90.45,1,0.98328316
1915-OAKWD,16,19.3,1,0.9557722
7296-PIXQY,14,70.2,1,0.9614219
4883-QICIH,32,69.75,1,0.9792311
3354-OADJP,8,54.25,1,0.9114964
3524-WQDSG,43,99.3,1,0.97480696
0810-DHDBD,52,74.0,1,0.90980375
4026-SKKHW,3,50.25,1,0.95262307
2829-HYVZP,29,19.8,1,0.89317876
8329-IBCTI,1,19.65,1,0.97885895
1271-SJBGZ,12,43.65,1,0.94690365
3845-JHAMY,16,35.5,1,0.96908915
7013-PSXHK,40,80.75,1,0.90055573
5669-SRAIP,5,39.5,1,0.9669038
5981-ITEMU,40,97.1,1,0.97130144
3486-NPGST,36,19.55,1,0.92471707
6941-PMGEP,5,80.0,1,0.88443696
1624-WOIWJ,10,84.7,1,0.8665265
2074-GKOWZ,2,89.55,1,0.97684085
0376-YMCJC,23,90.6,1,0.9128583
6100-FJZDG,26,20.05,1,0.9557722
4829-ZLJTK,72,112.4,0,0.06994607
1730-VFMWO,34,50.2,1,0.99239093
7143-BQIBA,10,62.25,1,0.9915624
3800-LYTRK,14,55.7,1,0.8389447
0634-SZPQA,23,90.05,1,0.9756791
9646-NMHXE,47,19.65,0,0.16323856
7030-NJVDP,24,89.25,1,0.9188791
5536-RTPWK,49,99.05,1,0.9703995
8883-GRDWQ,20,54.0,1,0.8389447
6166-ILMNY,2,69.75,1,0.98836577
3097-NNSPB,2,49.05,1,0.9716225
7771-ZONAT,22,56.75,0,0.3709145
0655-RBDUG,7,98.05,1,0.97130144
2111-DWYHN,1,21.1,1,0.97885895
4194-WHFCB,59,96.65,1,0.9770458
4121-AGSIN,58,24.5,1,0.93956226
4361-BKAXE,41,114.5,1,0.9791819
9845-PEEKO,59,79.2,0,0.25417992
0455-XFASS,3,69.55,1,0.88443696
0301-KOBTQ,32,20.05,0,0.23808008
1751-NCDLI,46,98.85,1,0.85288155
9878-TNQGW,2,80.95,1,0.88443696
9170-ARBTB,52,19.6,1,0.9626155
4441-NIHPT,13,74.3,1,0.88443696
8999-BOHSE,11,89.7,1,0.98862165
7241-AJHFS,32,87.65,1,0.98917085
7029-RPUAV,17,100.45,1,0.9458044
4546-FOKWR,16,74.75,1,0.9512381
9036-CSKBW,51,107.45,1,0.94545615
5832-TRLPB,29,75.35,1,0.9622738
8590-YFFQO,70,64.95,0,0.18442106
8659-IOOPU,71,100.45,0,0.11304562
1338-CECEE,41,68.5,1,0.9433759
7439-DKZTW,1,80.55,1,0.89762115
4646-QZXTF,7,81.25,1,0.9926118
4607-CHPCA,25,90.4,1,0.8927358
9742-XOKTS,67,89.55,1,0.7775525
6921-OZMFH,5,55.7,1,0.9416372
9578-FOMUK,15,24.8,1,0.92245656
4712-UYOOI,20,20.0,1,0.9744598
8824-RWFXJ,3,56.15,1,0.9150992
7722-CVFXN,54,105.2,1,0.85745543
8717-VCTXJ,42,19.55,1,0.89317876
7363-QTBIW,9,79.75,1,0.88443696
4159-NAAIX,63,97.45,0,0.42120427
0971-QIFJK,69,24.25,0,0.20911789
9397-TZSHA,69,24.6,0,0.20397538
3391-JSQEW,40,50.15,1,0.9150992
0343-QLUZP,60,39.6,0,0.19709791
9763-PDTKK,4,94.4,1,0.9844232
2176-LVPNX,71,89.85,0,0.12590244
7627-JKIAZ,37,78.95,1,0.9512381
3312-UUMZW,32,98.85,1,0.9441473
1271-UODNO,39,53.85,0,0.23993742
8461-EFQYM,38,24.25,1,0.8811783
6900-RBKER,52,89.45,0,0.26861286
6891-JPYFF,48,105.25,1,0.9462712
1459-QNFQT,70,59.5,0,0.16144733
1047-NNCBF,20,70.55,1,0.9850187
3696-XRIEN,50,82.5,1,0.9195262
4081-DYXAV,19,44.85,1,0.9479733
0074-HDKDG,25,61.6,1,0.9128706
8791-GFXLZ,12,49.05,1,0.9851636
8111-SLLHI,39,105.65,1,0.8488372
0927-LCSMG,7,74.65,1,0.9614219
9330-DHBFL,23,66.25,1,0.75836915
0098-BOWSO,27,19.4,1,0.93061644
3452-ABWRL,47,86.05,1,0.9458044
5859-HZYLF,26,19.15,0,0.18001103
8257-RZAHR,14,64.7,1,0.98567224
5293-WXJAK,11,104.05,1,0.9782341
3156-QLHBO,2,19.25,1,0.9744598
2208-NQBCT,26,81.95,1,0.95891
1779-PWPMG,72,114.65,0,0.12542893
6621-NRZAK,63,20.0,0,0.22415116
0831-JNISG,71,19.8,0,0.16323856
0774-IFUVM,11,65.15,1,0.9836532
3082-WQRVY,14,19.65,1,0.92471707
9553-DLCLU,13,88.95,0,0.17581026
1641-BYBTK,6,20.2,1,0.93061644
2460-NGXBJ,11,75.2,1,0.9512381
2446-ZKVAF,18,56.8,1,0.98586214
0841-NULXI,1,35.55,1,0.92738056
3522-CDKHF,32,75.5,1,0.9812072
1430-SFQSA,29,35.6,1,0.82206535
0411-EZJZE,3,60.25,1,0.90290725
7851-WZEKY,2,95.15,1,0.8688998
8844-TONUD,13,96.65,1,0.8784171
8807-ARQET,41,40.35,1,0.90530026
8992-CEUEN,1,18.85,1,0.97885895
4320-QMLLA,7,54.85,1,0.96775025
8777-PVYGU,52,64.3,1,0.7937836
8292-ITGYJ,45,24.65,0,0.21700123
6870-ZWMNX,70,76.1,0,0.30968904
0621-CXBKL,53,18.7,0,0.16323856
5268-DSMNQ,62,97.95,1,0.8655161
5334-JLAXU,60,94.1,1,0.9451155
4086-YQSNZ,3,80.4,1,0.8920071
6242-MBHPK,23,95.1,1,0.8665265
5868-CZJDR,1,31.35,1,0.9252046
9359-UGBTK,67,72.35,1,0.9532456
0135-NMXAP,12,89.75,1,0.9740123
4782-OSFXZ,71,82.7,0,0.16258448
6479-OAUSD,25,19.9,1,0.9626155
7129-ACFOG,5,53.8,1,0.8892625
4189-NAKJS,26,51.55,1,0.89568686
5562-BETPV,1,19.65,1,0.9748796
1282-IHQAC,70,44.05,1,0.8777553
9127-FHJBZ,72,114.0,0,0.0525425
6270-OMFIW,60,94.4,1,0.88964534
1641-RQDAY,32,100.4,1,0.8652262
0107-WESLM,1,19.85,1,0.9421188
6994-ORCWG,14,54.25,1,0.8232046
1346-UFHAX,13,80.0,1,0.9467456
3992-YWPKO,6,109.9,1,0.9618158
2933-XEUJM,46,79.2,0,0.14592503
0125-LZQXK,15,101.35,1,0.92885196
5461-QKNTN,43,94.3,1,0.9102893
4835-YSJMR,39,49.8,0,0.3745225
8399-YNDCH,21,60.05,1,0.98338366
3164-YAXFY,57,53.75,1,0.8797453
0887-WBJVH,53,93.45,1,0.8889504
4660-IRIBM,18,87.9,1,0.85026824
5673-FSSMF,1,60.15,1,0.9203405
7670-ZBPOQ,58,61.05,1,0.876909
8089-UZWLX,71,104.05,0,0.42120427
0080-OROZO,35,99.25,1,0.8889504
3916-NRPAP,3,85.7,1,0.9850187
6807-SIWJI,38,104.85,1,0.7796932
8221-HVAYI,35,69.15,0,0.10550639
1579-KLYDT,7,90.45,1,0.85288155
5232-NXPAY,47,74.45,0,0.29616743
8967-SZQAS,14,50.45,1,0.9705358
4468-KAZHE,20,60.0,1,0.9150992
0455-ENTCR,66,85.25,0,0.111891165
8944-AILEF,15,19.45,1,0.9730215
5542-NKVRU,42,20.75,0,0.23808008
7126-RBHSD,17,78.9,1,0.9539128
5370-IIVVL,37,104.5,1,0.91057336
6789-HJBWG,12,49.4,1,0.9150992
3927-NLNRY,53,94.25,1,0.95837504
9087-EYCPR,60,25.0,0,0.14750312
6791-YBNAK,18,25.55,1,0.98719215
6358-LYNGM,1,74.9,1,0.888221
6077-BDPXA,3,70.15,1,0.88443696
0013-MHZWF,9,69.4,1,0.9784818
5494-HECPR,1,80.25,1,0.9092862
8268-YDIXR,56,93.15,1,0.63553077
9824-BEMCV,17,69.0,1,0.88443696
1373-ORVIZ,11,66.35,1,0.9416372
4291-SHSBH,7,69.55,1,0.88443696
6980-IMXXE,69,20.2,0,0.2296556
9866-QEVEE,19,86.0,1,0.9742484
