customerID,MonthlyCharges,tenure,CLV,CustomerSegment
6986-IJDHX,86.3,39,3365.7,High Value
2560-PPCHE,105.05,65,6828.25,High Value
4676-MQUEA,101.9,50,5095.0,High Value
8138-EALND,19.75,15,296.25,Low Value
3580-HYCSP,110.3,72,7941.599999999999,High Value
1352-HNSAW,115.6,72,8323.199999999999,High Value
2075-PUEPR,19.35,55,1064.25,Medium Value
1982-FEBTD,25.6,23,588.8000000000001,Low Value
5301-GAUUY,80.35,32,2571.2,Medium Value
5791-KAJFD,68.75,56,3850.0,High Value
2654-VBVPB,19.9,1,19.9,Low Value
1154-HYWWO,70.6,38,2682.7999999999997,Medium Value
2501-XWWTZ,70.2,11,772.2,Medium Value
3716-UVSPD,49.3,1,49.3,Low Value
6815-ABQFQ,107.25,56,6006.0,High Value
7343-EOBEU,23.6,3,70.80000000000001,Low Value
3701-SFMUH,69.7,7,487.90000000000003,Low Value
6103-LIANB,99.5,59,5870.5,High Value
7319-VENRZ,64.3,7,450.09999999999997,Low Value
5846-NEQVZ,70.85,71,5030.349999999999,High Value
6967-QIQRV,101.9,15,1528.5,Medium Value
5781-RFZRP,73.5,71,5218.5,High Value
0939-YAPAF,100.25,35,3508.75,High Value
0308-IVGOK,40.4,11,444.4,Low Value
7293-LSCDV,19.25,60,1155.0,Medium Value
7025-WCBNE,59.6,47,2801.2000000000003,High Value
5756-JYOJT,64.9,11,713.9000000000001,Medium Value
4710-FDUIZ,100.3,56,5616.8,High Value
6030-REHUX,110.85,28,3103.7999999999997,High Value
9548-LIGTA,81.05,61,4944.05,High Value
5150-LJNSR,98.05,31,3039.5499999999997,High Value
8270-RKSAP,70.5,9,634.5,Low Value
6522-YRBXD,94.55,35,3309.25,High Value
2640-LYMOV,19.65,2,39.3,Low Value
1218-VKFPE,19.0,12,228.0,Low Value
3627-FHKBK,75.3,1,75.3,Low Value
2865-TCHJW,89.2,4,356.8,Low Value
1423-BMPBQ,19.0,1,19.0,Low Value
2393-DIVAI,20.0,3,60.0,Low Value
5192-EBGOV,85.7,1,85.7,Low Value
4568-KNYWR,63.25,52,3289.0,High Value
8752-IMQOS,20.1,5,100.5,Low Value
0742-LAFQK,99.15,72,7138.8,High Value
0795-LAFGP,90.4,71,6418.400000000001,High Value
0619-OLYUR,111.9,72,8056.8,High Value
5512-IDZEI,24.9,46,1145.3999999999999,Medium Value
0459-SPZHJ,83.5,63,5260.5,High Value
0215-BQKGS,84.3,30,2529.0,Medium Value
9244-ZVAPM,45.6,1,45.6,Low Value
0719-SYFRB,61.65,12,739.8,Medium Value
8208-EUMTE,54.85,16,877.6,Medium Value
5172-MIGPM,65.55,4,262.2,Low Value
1710-RCXUS,90.35,51,4607.849999999999,High Value
0374-FIUCA,20.4,65,1326.0,Medium Value
5839-SUYVZ,74.55,16,1192.8,Medium Value
5173-ZXXXL,19.95,2,39.9,Low Value
1096-ADRUX,74.25,66,4900.5,High Value
2001-MCUUW,108.65,46,4997.900000000001,High Value
2731-GJRDG,109.55,32,3505.6,High Value
4723-BEGSG,86.65,72,6238.8,High Value
6516-NKQBO,81.0,38,3078.0,High Value
8672-OAUPW,47.85,51,2440.35,Medium Value
8207-DMRVL,114.55,72,8247.6,High Value
3419-SNJJD,105.25,65,6841.25,High Value
6543-CPZMK,29.95,9,269.55,Low Value
4765-OXPPD,65.0,9,585.0,Low Value
2804-ETQDK,20.55,66,1356.3,Medium Value
6689-VRRTK,109.8,44,4831.2,High Value
7138-GIRSH,69.5,50,3475.0,High Value
9396-ZSFLL,48.85,15,732.75,Medium Value
6464-KEXXH,25.25,8,202.0,Low Value
7134-MJPDY,102.85,66,6788.099999999999,High Value
5240-CAOYT,87.55,57,4990.349999999999,High Value
4059-IIEBK,78.55,7,549.85,Low Value
4881-JVQOD,34.55,10,345.5,Low Value
0516-UXRMT,92.05,62,5707.099999999999,High Value
4851-BQDNX,85.05,40,3402.0,High Value
5148-HKFIR,19.7,20,394.0,Low Value
1009-IRMNA,20.0,7,140.0,Low Value
3003-CMDUU,95.15,25,2378.75,Medium Value
5016-IBERQ,84.25,23,1937.75,Medium Value
6797-UCJHZ,104.6,66,6903.599999999999,High Value
2469-DTSGX,111.65,72,8038.8,High Value
4554-YGZIH,90.05,49,4412.45,High Value
5099-BAILX,110.75,43,4762.25,High Value
9931-KGHOA,55.0,46,2530.0,Medium Value
1775-KWJKQ,89.85,72,6469.2,High Value
7665-VIGUD,20.35,10,203.5,Low Value
9411-TPQQV,54.55,40,2182.0,Medium Value
7207-RMRDB,105.5,65,6857.5,High Value
7954-MLBUN,99.45,31,3082.9500000000003,High Value
2077-DDHJK,70.9,68,4821.200000000001,High Value
4913-EHYUI,104.55,56,5854.8,High Value
0195-IESCP,85.25,10,852.5,Medium Value
9574-BOSMD,25.4,68,1727.1999999999998,Medium Value
4580-TMHJU,56.15,43,2414.45,Medium Value
0970-ETWGE,89.55,1,89.55,Low Value
4908-XAXAY,89.85,49,4402.65,High Value
8404-VLQFB,25.25,15,378.75,Low Value
1626-ERCMM,94.55,20,1891.0,Medium Value
0887-HJGAR,45.7,1,45.7,Low Value
2391-IPLOP,69.65,50,3482.5000000000005,High Value
5644-PDMZC,89.5,2,179.0,Low Value
3509-GWQGF,70.0,24,1680.0,Medium Value
9576-ANLXO,69.55,3,208.64999999999998,Low Value
2024-BASKD,74.6,1,74.6,Low Value
5845-BZZIB,20.1,35,703.5,Medium Value
1140-UKVZG,24.8,17,421.6,Low Value
4160-AMJTL,19.65,8,157.2,Low Value
5183-SNMJQ,95.1,10,951.0,Medium Value
8100-PNJMH,88.85,68,6041.799999999999,High Value
7838-LAZFO,78.8,45,3546.0,High Value
4464-JCOLN,19.85,2,39.7,Low Value
2085-JVGAD,20.35,37,752.95,Medium Value
5650-VDUDS,24.25,4,97.0,Low Value
8095-WANWK,45.25,10,452.5,Low Value
3030-ZKIWL,20.05,1,20.05,Low Value
9565-FLVCG,69.55,65,4520.75,High Value
8755-OGKNA,19.5,57,1111.5,Medium Value
2800-VEQXM,74.75,3,224.25,Low Value
7538-GWHML,69.65,2,139.3,Low Value
5533-RJFTJ,30.2,49,1479.8,Medium Value
3859-CVCET,45.65,4,182.6,Low Value
0214-JHPFW,57.8,70,4046.0,High Value
5642-MHDQT,19.85,53,1052.0500000000002,Medium Value
3088-FVYWK,25.55,53,1354.15,Medium Value
3276-HDUEG,75.05,1,75.05,Low Value
9092-GDZKO,24.85,22,546.7,Low Value
0823-HSCDJ,49.15,52,2555.7999999999997,Medium Value
3729-OWRVL,110.35,65,7172.75,High Value
2324-AALNO,24.55,48,1178.4,Medium Value
0822-GAVAP,34.7,2,69.4,Low Value
5760-IFJOZ,107.95,3,323.85,Low Value
2826-UWHIS,81.4,45,3663.0000000000005,High Value
1448-PWKYE,80.0,1,80.0,Low Value
7501-IWUNG,73.8,61,4501.8,High Value
4957-TREIR,64.4,3,193.20000000000002,Low Value
7251-LJBQN,103.75,40,4150.0,High Value
8040-MNRTF,71.1,1,71.1,Low Value
1536-HBSWP,49.9,1,49.9,Low Value
5313-FPXWG,24.6,51,1254.6000000000001,Medium Value
0067-DKWBL,49.25,2,98.5,Low Value
0946-FKYTX,30.1,52,1565.2,Medium Value
5076-YVXCM,83.4,51,4253.400000000001,High Value
8262-COGGB,20.45,1,20.45,Low Value
6663-JOCQO,75.25,31,2332.75,Medium Value
9620-QJREV,20.55,47,965.85,Medium Value
2276-YDAVZ,75.1,3,225.29999999999998,Low Value
2682-KEVRP,20.05,22,441.1,Low Value
2480-JZOSN,20.65,1,20.65,Low Value
0078-XZMHT,85.15,72,6130.8,High Value
5896-NPFWW,50.15,3,150.45,Low Value
9978-HYCIN,84.95,47,3992.65,High Value
8338-QIUNR,66.5,72,4788.0,High Value
1525-LNLOJ,63.3,66,4177.8,High Value
9450-TRJUU,83.15,35,2910.25,High Value
1766-GKNMI,84.9,29,2462.1000000000004,Medium Value
6942-LBFDP,20.55,2,41.1,Low Value
1456-TWCGB,49.25,4,197.0,Low Value
7133-VBDCG,79.85,25,1996.2499999999998,Medium Value
7596-ZYWBB,59.6,65,3874.0,High Value
8329-UTMVM,104.65,27,2825.55,High Value
3014-WJKSM,75.3,29,2183.7,Medium Value
3347-YJZZE,80.1,29,2322.8999999999996,Medium Value
1029-QFBEN,19.55,1,19.55,Low Value
7929-DMBCV,81.0,20,1620.0,Medium Value
9661-JALZV,24.7,58,1432.6,Medium Value
5433-KYGHE,86.0,14,1204.0,Medium Value
4312-KFRXN,25.4,72,1828.8,Medium Value
5575-TPIZQ,89.15,46,4100.900000000001,High Value
0114-IGABW,58.25,71,4135.75,High Value
9944-AEXBM,85.65,32,2740.8,Medium Value
1853-ARAAQ,50.35,26,1309.1000000000001,Medium Value
6952-OMNWB,80.35,68,5463.799999999999,High Value
4697-LUPSU,20.2,2,40.4,Low Value
8434-VGEQQ,20.55,61,1253.55,Medium Value
4952-YSOGZ,85.95,4,343.8,Low Value
1589-AGTLK,45.35,3,136.05,Low Value
5244-IRFIH,94.5,33,3118.5,High Value
6549-YMFAW,21.25,9,191.25,Low Value
4950-HKQTE,26.25,22,577.5,Low Value
6786-OBWQR,80.85,5,404.25,Low Value
2684-EIWEO,91.7,30,2751.0,High Value
2753-JMMCV,74.2,65,4823.0,High Value
6439-GTPCA,87.25,45,3926.25,High Value
6621-YOBKI,20.35,5,101.75,Low Value
1216-JWVUX,75.5,25,1887.5,Medium Value
7564-GHCVB,79.05,72,5691.599999999999,High Value
1173-NOEYG,90.15,27,2434.05,Medium Value
7595-EHCDL,50.6,32,1619.2,Medium Value
6647-ZEDXT,110.45,30,3313.5,High Value
2521-NPUZR,101.0,70,7070.0,High Value
1307-TVUFB,79.35,42,3332.7,High Value
7503-MIOGA,89.85,72,6469.2,High Value
4381-MHQDC,65.0,47,3055.0,High Value
6923-JHPMP,80.45,2,160.9,Low Value
5138-WVKYJ,98.55,10,985.5,Medium Value
4018-PPNDW,24.1,61,1470.1000000000001,Medium Value
1635-FJFCC,44.05,5,220.25,Low Value
2499-AJYUA,110.8,72,7977.599999999999,High Value
6919-ELBGL,114.95,72,8276.4,High Value
3966-HRMZA,75.05,3,225.14999999999998,Low Value
6425-JWTDV,19.25,48,924.0,Medium Value
8405-IGQFX,90.05,63,5673.15,High Value
8224-IVVPA,56.7,27,1530.9,Medium Value
9477-LGWQI,80.15,70,5610.5,High Value
1410-RSCMR,71.35,7,499.44999999999993,Low Value
0139-IVFJG,90.35,2,180.7,Low Value
6683-VLCTZ,98.55,20,1971.0,Medium Value
5730-DBDSI,19.7,66,1300.2,Medium Value
0030-FNXPP,19.85,3,59.550000000000004,Low Value
2189-WWOEW,85.9,15,1288.5,Medium Value
5684-FJVYR,90.35,72,6505.2,High Value
4013-GUXND,20.8,1,20.8,Low Value
1894-IGFSG,89.25,22,1963.5,Medium Value
7379-POKDZ,70.3,3,210.89999999999998,Low Value
1266-NZYUI,66.85,72,4813.2,High Value
7969-FFOWG,19.9,65,1293.5,Medium Value
4718-DHSMV,35.8,11,393.79999999999995,Low Value
5175-WLYXL,78.85,22,1734.6999999999998,Medium Value
7817-OMJNA,20.4,14,285.59999999999997,Low Value
8728-SKJLR,74.25,41,3044.25,High Value
3137-NYQQI,64.8,17,1101.6,Medium Value
7706-DZNKK,20.45,11,224.95,Low Value
0236-HFWSV,93.35,15,1400.25,Medium Value
3900-AQPHZ,19.9,1,19.9,Low Value
5842-POCOP,88.9,5,444.5,Low Value
2037-XJFUP,95.8,33,3161.4,High Value
8823-RLPWL,110.65,72,7966.8,High Value
9505-SQFSW,40.3,3,120.89999999999999,Low Value
7314-OXENN,82.0,2,164.0,Low Value
3758-CKOQL,107.0,59,6313.0,High Value
0322-CHQRU,45.35,2,90.7,Low Value
5676-CFLYY,73.35,71,5207.849999999999,High Value
7521-AFHAB,44.8,5,224.0,Low Value
0285-INHLN,54.75,27,1478.25,Medium Value
4678-DVQEO,52.2,1,52.2,Low Value
5125-CNDSP,40.6,63,2557.8,Medium Value
0691-IFBQW,110.0,46,5060.0,High Value
4992-LTJNE,55.3,72,3981.6,High Value
2202-OUTMO,60.85,34,2068.9,Medium Value
0810-BDHAW,78.4,24,1881.6000000000001,Medium Value
0229-LFJAF,69.65,72,5014.8,High Value
7131-ZQZNK,59.85,60,3591.0,High Value
3442-ZHHCC,76.9,68,5229.200000000001,High Value
5726-CVNYA,19.85,8,158.8,Low Value
9871-ELEYA,67.65,34,2300.1000000000004,Medium Value
4257-GAESD,45.0,6,270.0,Low Value
5173-WXOQV,64.2,2,128.4,Low Value
2040-OBMLJ,81.7,31,2532.7000000000003,Medium Value
6286-ZHAOK,25.55,20,511.0,Low Value
3807-XHCJH,20.0,1,20.0,Low Value
3009-JWMPU,96.75,62,5998.5,High Value
5671-RQRLP,75.65,70,5295.5,High Value
1450-GALXR,98.5,10,985.0,Medium Value
8859-AXJZP,23.8,39,928.2,Medium Value
3174-AKMAS,64.2,46,2953.2000000000003,High Value
3138-BKYAV,85.35,6,512.0999999999999,Low Value
9926-PJHDQ,76.8,72,5529.599999999999,High Value
7382-DFJTU,55.2,18,993.6,Medium Value
2798-NYLMZ,108.55,71,7707.05,High Value
4289-DTDKW,101.3,40,4052.0,High Value
1820-TQVEV,69.55,1,69.55,Low Value
2239-JALAW,103.25,58,5988.5,High Value
4853-RULSV,104.0,70,7280.0,High Value
8098-TDCBU,25.25,42,1060.5,Medium Value
3551-GAEGL,30.4,34,1033.6,Medium Value
4785-NKHCX,20.05,5,100.25,Low Value
3196-NVXLZ,84.6,25,2115.0,Medium Value
6275-YDUVO,86.2,2,172.4,Low Value
0036-IHMOT,103.7,55,5703.5,High Value
0115-TFERT,111.2,21,2335.2000000000003,Medium Value
4178-EGMON,88.0,70,6160.0,High Value
4220-TINQT,106.35,61,6487.349999999999,High Value
5318-YKDPV,79.15,43,3403.4500000000003,High Value
7975-TZMLR,103.1,47,4845.7,High Value
0295-QVKPB,63.95,5,319.75,Low Value
4335-BSMJS,25.8,62,1599.6000000000001,Medium Value
2311-QYMUQ,89.45,16,1431.2,Medium Value
3643-AHCFP,95.6,7,669.1999999999999,Low Value
9146-JRIOX,25.55,14,357.7,Low Value
3104-OWCGK,90.95,60,5457.0,High Value
5337-IIWKZ,44.85,34,1524.9,Medium Value
9101-BWFSS,108.55,50,5427.5,High Value
9650-VBUOG,25.05,38,951.9,Medium Value
3487-EARAT,74.1,70,5187.0,High Value
2672-TGEFF,88.8,37,3285.6,High Value
9231-ZJYAM,78.85,4,315.4,Low Value
4250-WAROZ,93.25,60,5595.0,High Value
8184-WMOFI,71.4,62,4426.8,High Value
6982-SSHFK,44.4,1,44.4,Low Value
6092-QZVPP,79.2,36,2851.2000000000003,High Value
4625-LAMOB,20.4,44,897.5999999999999,Medium Value
0727-BMPLR,100.0,55,5500.0,High Value
0392-BZIUW,105.0,72,7560.0,High Value
1038-ZAGBI,19.8,12,237.60000000000002,Low Value
6549-NNDYT,30.85,13,401.05,Low Value
3027-ZTDHO,89.9,1,89.9,Low Value
0422-OHQHQ,20.55,15,308.25,Low Value
6916-HIJSE,84.85,65,5515.25,High Value
2316-ESMLS,33.15,12,397.79999999999995,Low Value
9778-OGKQZ,92.0,72,6624.0,High Value
7408-OFWXJ,89.8,72,6465.599999999999,High Value
6007-TCTST,115.8,72,8337.6,High Value
2252-NKNSI,85.15,52,4427.8,High Value
8713-IGZSO,24.85,2,49.7,Low Value
7905-TVXTA,64.35,5,321.75,Low Value
7695-PKLCZ,20.5,68,1394.0,Medium Value
2382-BCKQJ,100.15,62,6209.3,High Value
8374-UULRV,86.05,72,6195.599999999999,High Value
2207-NHRJK,50.8,1,50.8,Low Value
3224-DFQNQ,89.0,66,5874.0,High Value
5275-PMFUT,64.8,72,4665.599999999999,High Value
4795-UXVCJ,19.8,26,514.8000000000001,Low Value
9777-IQHWP,93.4,64,5977.6,High Value
0947-MUGVO,73.65,20,1473.0,Medium Value
9944-HKVVB,95.1,3,285.29999999999995,Low Value
4124-MMETB,94.65,22,2082.3,Medium Value
3671-SHRSP,80.6,4,322.4,Low Value
0979-MOZQI,39.0,62,2418.0,Medium Value
2732-ISEZX,20.5,5,102.5,Low Value
3313-QKNKB,85.55,59,5047.45,High Value
0323-XWWTN,26.4,3,79.19999999999999,Low Value
1937-OTUKY,98.2,72,7070.400000000001,High Value
1573-LGXBA,97.55,57,5560.349999999999,High Value
1764-VUUMT,19.95,66,1316.7,Medium Value
5073-WXOYN,50.8,60,3048.0,High Value
4713-ZBURT,99.7,45,4486.5,High Value
3050-GBUSH,34.8,3,104.39999999999999,Low Value
0207-MDKNV,105.1,15,1576.5,Medium Value
7876-AEHIG,60.15,51,3067.65,High Value
7945-HLKEA,64.75,60,3885.0,High Value
9342-VNIMQ,54.65,33,1803.45,Medium Value
9851-KIELU,110.1,10,1101.0,Medium Value
3523-BRGUW,19.3,26,501.8,Low Value
3908-BLSYF,83.9,6,503.40000000000003,Low Value
3199-NPKCN,111.25,67,7453.75,High Value
5170-PTRKA,35.8,49,1754.1999999999998,Medium Value
4661-NJEUX,20.05,1,20.05,Low Value
2123-AGEEN,84.35,7,590.4499999999999,Low Value
1258-YMZNM,110.5,27,2983.5,High Value
0048-LUMLS,91.2,37,3374.4,High Value
7549-MYGPK,100.55,63,6334.65,High Value
5898-IGSLP,89.3,31,2768.2999999999997,High Value
3804-RVTGV,103.85,50,5192.5,High Value
6259-WJQLC,81.1,32,2595.2,Medium Value
9227-LUNBG,24.6,1,24.6,Low Value
7997-EASSD,81.2,63,5115.6,High Value
0730-KOAVE,94.3,30,2829.0,High Value
8975-SKGRX,116.1,71,8243.1,High Value
0678-RLHVP,105.55,53,5594.15,High Value
4315-MURBD,98.9,12,1186.8000000000002,Medium Value
2267-FPIMA,94.4,50,4720.0,High Value
1051-GEJLJ,19.5,2,39.0,Low Value
9734-YWGEX,98.3,9,884.6999999999999,Medium Value
2719-BDAQO,93.85,17,1595.4499999999998,Medium Value
5285-MVEHD,105.6,56,5913.599999999999,High Value
0379-DJQHR,81.35,67,5450.45,High Value
0781-LKXBR,100.5,9,904.5,Medium Value
5543-QDCRY,56.4,4,225.6,Low Value
0297-RBCSG,65.35,19,1241.6499999999999,Medium Value
4694-PHWFW,19.95,8,159.6,Low Value
0835-JKADZ,111.25,71,7898.75,High Value
1907-UBQFC,72.85,10,728.5,Medium Value
7508-SMHXL,89.0,15,1335.0,Medium Value
3865-YIOTT,106.1,72,7639.2,High Value
5993-BQHEA,20.05,12,240.60000000000002,Low Value
6024-RUGGH,25.2,72,1814.3999999999999,Medium Value
6513-EECDB,73.55,1,73.55,Low Value
3956-CJUST,75.4,23,1734.2,Medium Value
4079-WWQQQ,65.55,72,4719.599999999999,High Value
6103-BOCOU,80.7,26,2098.2000000000003,Medium Value
5149-TGWDZ,104.55,21,2195.5499999999997,Medium Value
7471-WNSUF,24.15,60,1449.0,Medium Value
8942-DBMHZ,20.45,12,245.39999999999998,Low Value
4301-VVZKA,75.4,16,1206.4,Medium Value
9199-PWQVC,79.7,63,5021.1,High Value
4824-GUCBY,81.7,22,1797.4,Medium Value
5393-HJZSM,76.3,32,2441.6,Medium Value
7074-IEVOJ,79.4,3,238.20000000000002,Low Value
9625-QSTYE,81.15,13,1054.95,Medium Value
0862-PRCBS,103.75,68,7055.0,High Value
8812-ZRHFP,86.45,30,2593.5,Medium Value
5146-CBVOE,75.1,16,1201.6,Medium Value
0454-OKRCT,80.6,33,2659.7999999999997,Medium Value
5787-KXGIY,19.3,72,1389.6000000000001,Medium Value
4750-ZRXIU,84.6,4,338.4,Low Value
4198-VFOEA,33.6,12,403.20000000000005,Low Value
6630-UJZMY,83.25,4,333.0,Low Value
6400-BWQKW,79.05,6,474.29999999999995,Low Value
2692-AQCPF,108.05,65,7023.25,High Value
0347-UBKUZ,19.9,15,298.5,Low Value
0835-DUUIQ,21.05,24,505.20000000000005,Low Value
0811-GSDTP,30.15,13,391.95,Low Value
7567-ECMCM,79.85,24,1916.3999999999999,Medium Value
6115-ZTBFQ,65.5,72,4716.0,High Value
6353-BRMMA,104.1,54,5621.4,High Value
6680-WKXRZ,74.4,3,223.20000000000002,Low Value
6231-WFGFH,20.5,4,82.0,Low Value
9904-EHEVJ,91.35,32,2923.2,High Value
7028-DVOIQ,99.05,35,3466.75,High Value
6169-PPETC,20.5,35,717.5,Medium Value
4208-UFFGW,44.95,2,89.9,Low Value
8584-KMVXD,75.6,8,604.8,Low Value
8467-WYNSR,55.1,22,1212.2,Medium Value
0851-DFJKB,58.95,15,884.25,Medium Value
5382-SOYZL,95.1,22,2092.2,Medium Value
9448-REEVD,44.7,1,44.7,Low Value
3261-CQXOL,25.45,71,1806.95,Medium Value
8388-FYNPZ,56.75,4,227.0,Low Value
4002-BQWPQ,81.75,25,2043.75,Medium Value
5651-YLPRD,86.1,32,2755.2,High Value
2826-DXLQO,29.8,7,208.6,Low Value
4378-BZYFP,20.5,17,348.5,Low Value
9489-UTFKA,60.9,8,487.2,Low Value
4849-PYRLQ,73.25,56,4102.0,High Value
9117-SHLZX,45.7,1,45.7,Low Value
9889-TMAHG,100.3,8,802.4,Medium Value
4541-RMRLG,19.25,7,134.75,Low Value
7764-BDPEE,20.85,3,62.550000000000004,Low Value
3429-IFLEM,77.35,71,5491.849999999999,High Value
3158-MOERK,96.0,2,192.0,Low Value
7294-TMAOP,90.55,1,90.55,Low Value
5002-GCQFH,93.85,49,4598.65,High Value
0556-FJEGU,70.1,58,4065.7999999999997,High Value
8919-FYFQZ,30.35,44,1335.4,Medium Value
0604-THJFP,75.95,59,4481.05,High Value
2834-JRTUA,108.05,71,7671.55,High Value
5875-YPQFJ,69.9,1,69.9,Low Value
5879-SESNB,75.25,11,827.75,Medium Value
6646-QVXLR,103.75,62,6432.5,High Value
6461-PPAXN,54.95,35,1923.25,Medium Value
3318-ISQFQ,19.5,20,390.0,Low Value
1106-HRLKZ,19.6,40,784.0,Medium Value
2483-XSSMZ,47.85,39,1866.15,Medium Value
8603-IJWDN,86.6,1,86.6,Low Value
8165-ZJRNM,23.75,72,1710.0,Medium Value
9369-XFEHK,80.6,33,2659.7999999999997,Medium Value
2604-XVDAM,43.8,12,525.5999999999999,Low Value
3717-OFRTN,19.75,1,19.75,Low Value
9046-JBFWA,19.15,27,517.05,Low Value
3280-NMUVX,19.6,34,666.4000000000001,Low Value
1206-EHBDD,80.3,56,4496.8,High Value
8361-LBRDI,24.35,58,1412.3000000000002,Medium Value
4883-KCPZJ,25.25,22,555.5,Low Value
9108-EQPNQ,26.1,10,261.0,Low Value
7277-KAMWT,20.0,13,260.0,Low Value
3842-IYKUE,85.3,35,2985.5,High Value
6641-XRPSU,70.0,34,2380.0,Medium Value
1374-DMZUI,94.3,4,377.2,Low Value
2545-LXYVJ,20.7,72,1490.3999999999999,Medium Value
3234-VKACU,70.3,2,140.6,Low Value
8357-EQXFO,95.35,7,667.4499999999999,Low Value
1989-PRJHP,75.5,27,2038.5,Medium Value
8120-JDCAM,69.55,4,278.2,Low Value
8917-FAEMR,19.85,37,734.45,Medium Value
7047-YXDMZ,20.0,21,420.0,Low Value
2858-EIMXH,95.85,53,5080.049999999999,High Value
9524-EGPJC,90.1,18,1621.8,Medium Value
6993-OHLXR,68.95,2,137.9,Low Value
8818-XYFCQ,99.55,32,3185.6,High Value
6419-ZTTLE,20.75,23,477.25,Low Value
0929-HYQEW,50.15,3,150.45,Low Value
6614-YOLAC,58.65,71,4164.15,High Value
7426-RHZGU,95.9,9,863.1,Medium Value
4065-JJAVA,49.5,1,49.5,Low Value
4695-VADHF,57.45,18,1034.1000000000001,Medium Value
3863-IUBJR,53.65,12,643.8,Low Value
7649-SIJJF,80.1,71,5687.099999999999,High Value
9361-YNQWJ,24.4,64,1561.6,Medium Value
3748-FVMZZ,40.05,4,160.2,Low Value
9391-TTOYH,19.5,23,448.5,Low Value
1452-XRSJV,51.05,39,1990.9499999999998,Medium Value
3422-WJOYD,54.35,28,1521.8,Medium Value
8242-SOQUO,84.7,5,423.5,Low Value
7460-ITWWP,86.1,45,3874.4999999999995,High Value
7147-AYBAA,70.35,37,2602.95,Medium Value
7868-TMWMZ,110.0,60,6600.0,High Value
4822-RVYBB,100.6,8,804.8,Medium Value
6732-FZUGP,94.9,47,4460.3,High Value
8436-BJUMM,83.75,26,2177.5,Medium Value
4184-TJFAN,88.3,3,264.9,Low Value
8329-GWVPJ,69.75,50,3487.5,High Value
1352-VHKAJ,71.6,27,1933.1999999999998,Medium Value
4145-UQXUQ,92.1,8,736.8,Medium Value
2632-TACXW,23.65,62,1466.3,Medium Value
8146-QQKZH,81.85,71,5811.349999999999,High Value
1767-CJKBA,25.1,66,1656.6000000000001,Medium Value
6445-TNRXS,114.7,68,7799.6,High Value
4581-LNWUM,49.15,13,638.9499999999999,Low Value
4869-EPIUS,80.9,56,4530.400000000001,High Value
9948-YPTDG,79.45,38,3019.1,High Value
1236-WFCDV,90.45,14,1266.3,Medium Value
1915-OAKWD,19.3,16,308.8,Low Value
7296-PIXQY,70.2,14,982.8000000000001,Medium Value
4883-QICIH,69.75,32,2232.0,Medium Value
3354-OADJP,54.25,8,434.0,Low Value
3524-WQDSG,99.3,43,4269.9,High Value
0810-DHDBD,74.0,52,3848.0,High Value
4026-SKKHW,50.25,3,150.75,Low Value
2829-HYVZP,19.8,29,574.2,Low Value
8329-IBCTI,19.65,1,19.65,Low Value
1271-SJBGZ,43.65,12,523.8,Low Value
3845-JHAMY,35.5,16,568.0,Low Value
7013-PSXHK,80.75,40,3230.0,High Value
5669-SRAIP,39.5,5,197.5,Low Value
5981-ITEMU,97.1,40,3884.0,High Value
3486-NPGST,19.55,36,703.8000000000001,Medium Value
6941-PMGEP,80.0,5,400.0,Low Value
1624-WOIWJ,84.7,10,847.0,Medium Value
2074-GKOWZ,89.55,2,179.1,Low Value
0376-YMCJC,90.6,23,2083.7999999999997,Medium Value
6100-FJZDG,20.05,26,521.3000000000001,Low Value
4829-ZLJTK,112.4,72,8092.8,High Value
1730-VFMWO,50.2,34,1706.8000000000002,Medium Value
7143-BQIBA,62.25,10,622.5,Low Value
3800-LYTRK,55.7,14,779.8000000000001,Medium Value
0634-SZPQA,90.05,23,2071.15,Medium Value
9646-NMHXE,19.65,47,923.55,Medium Value
7030-NJVDP,89.25,24,2142.0,Medium Value
5536-RTPWK,99.05,49,4853.45,High Value
8883-GRDWQ,54.0,20,1080.0,Medium Value
6166-ILMNY,69.75,2,139.5,Low Value
3097-NNSPB,49.05,2,98.1,Low Value
7771-ZONAT,56.75,22,1248.5,Medium Value
0655-RBDUG,98.05,7,686.35,Medium Value
2111-DWYHN,21.1,1,21.1,Low Value
4194-WHFCB,96.65,59,5702.35,High Value
4121-AGSIN,24.5,58,1421.0,Medium Value
4361-BKAXE,114.5,41,4694.5,High Value
9845-PEEKO,79.2,59,4672.8,High Value
0455-XFASS,69.55,3,208.64999999999998,Low Value
0301-KOBTQ,20.05,32,641.6,Low Value
1751-NCDLI,98.85,46,4547.099999999999,High Value
9878-TNQGW,80.95,2,161.9,Low Value
9170-ARBTB,19.6,52,1019.2,Medium Value
4441-NIHPT,74.3,13,965.9,Medium Value
8999-BOHSE,89.7,11,986.7,Medium Value
7241-AJHFS,87.65,32,2804.8,High Value
7029-RPUAV,100.45,17,1707.65,Medium Value
4546-FOKWR,74.75,16,1196.0,Medium Value
9036-CSKBW,107.45,51,5479.95,High Value
5832-TRLPB,75.35,29,2185.1499999999996,Medium Value
8590-YFFQO,64.95,70,4546.5,High Value
8659-IOOPU,100.45,71,7131.95,High Value
1338-CECEE,68.5,41,2808.5,High Value
7439-DKZTW,80.55,1,80.55,Low Value
4646-QZXTF,81.25,7,568.75,Low Value
